y
7.568636235841013
8.795880017344075
7.485452247339714
7.059981844992337
8.596879478824182
7.752026733638194
7.829738284605043
7.586700235918748
8.154901959985743
8.397940008672037
7.540607512240769
6.896538377905295
7.540607512240769
7.823908740944319
8.337242168318426
8.619788758288394
8.086186147616283
9.0
8.920818753952375
8.744727494896694
7.522878745280337
7.154901959985743
7.4089353929735005
6.7121982700697735
7.0
7.0
7.0
7.959397659885926
7.958607314841775
8.142667503568731
9.260032303240491
9.169989064063882
8.060480747381382
6.570247719997592
5.096910013008056
7.4089353929735005
6.698970004336019
7.0
8.92009553233328
5.991399828238082
7.795880017344075
8.79997073344623
7.216096420727265
8.351639989019068
7.183758700008217
8.500312917381596
7.54515513999149
7.623423042943488
7.772113295386326
6.410050398674292
8.301029995663981
6.756961951313706
7.657577319177793
5.0
8.045757490560675
7.823908740944319
7.886056647693163
6.057495893831919
6.493494967595128
8.045757490560675
7.698970004336019
7.397940008672037
8.301029995663981
8.397940008672037
7.920818753952375
7.376750709602099
7.096910013008056
7.853871964321762
7.060480747381382
7.1249387366083
7.055517327849832
7.552841968657781
8.154901959985743
7.387216143280264
7.67778070526608
7.721246399047171
7.236572006437063
7.795880017344075
6.671620396561262
7.346787486224656
8.096910013008056
7.585026652029182
7.008773924307505
7.167491087293763
7.886056647693163
7.853871964321762
6.823908740944319
7.755722879198157
7.107905397309519
6.245651664288981
7.721246399047171
7.744727494896693
6.341035157335565
7.376750709602099
7.443697499232712
6.185752404268079
6.653647025549361
7.619788758288394
6.764471553092451
7.5376020021010435
6.812479279163537
7.638272163982407
7.161150909262744
6.826813731587726
8.698970004336019
8.0
8.522878745280337
7.229147988357855
8.698970004336019
7.167491087293763
7.958607314841775
8.397940008672037
7.585026652029182
7.397940008672037
8.397940008672037
8.045757490560675
7.229147988357855
7.017728766960431
7.721246399047171
7.443697499232712
7.795880017344075
6.59176003468815
7.161150909262744
6.991399828238082
7.008773924307505
6.892790030352131
6.600326278518962
7.744727494896693
6.903089986991944
6.899629454882437
7.2441251443275085
7.638272163982407
8.301029995663981
6.229884705212898
6.488116639021126
7.494850021680094
7.67778070526608
6.58838029403677
8.045757490560675
7.356547323513812
7.050609993355087
7.154901959985743
7.050609993355087
8.698970004336019
6.703334809738469
7.585026652029182
6.866461091629782
7.494850021680094
7.853871964321762
7.619788758288394
7.4089353929735005
7.443697499232712
7.698970004336019
8.698970004336019
7.585026652029182
6.801342913045577
7.008773924307505
7.040958607678906
8.698970004336019
8.397940008672037
8.522878745280337
7.602059991327963
7.602059991327963
6.0195421077238995
6.609064892896621
7.5376020021010435
7.008773924307505
6.962573502059376
7.309803919971486
6.377785977033705
7.744727494896693
6.708187312532881
8.397940008672037
9.744727494896694
7.920818753952375
8.769551078621726
7.853871964321762
6.806875401645538
6.938924676370208
8.229147988357855
7.007049039429553
6.0343280287798935
9.348382825905038
7.339134521996131
7.574710383553206
5.657577319177793
7.698970004336019
10.431798275933003
